video_id,labeler_2,labeler_1,start_seconds,end_seconds,duration
panFAJHLz_Q,suturing,suturing,890,904,14
_35HaYVPBIA,cutting,cutting,89,98,9
FMLfc2V18HY,,cutting,65,70,5
FMLfc2V18HY,,suturing,410,419,9
JT_ec9IVCzI,tying,tying,2,11,9
JT_ec9IVCzI,tying,tying,25,30,5
XnkQgjOM5RU,cutting,cutting,152,175,23
XnkQgjOM5RU,cutting,cutting,260,285,25
axVfF8m0LCU,cutting,cutting,15,30,15
GJ5RwKonnms,,cutting,56,58,2
GJ5RwKonnms,cutting,cutting,111,130,19
GJ5RwKonnms,cutting,cutting,136,143,7
GJ5RwKonnms,cutting,cutting,158,203,45
GJ5RwKonnms,suturing,suturing,231,242,11
GJ5RwKonnms,tying,suturing,243,248,5
GJ5RwKonnms,cutting,suturing,249,254,5
GJ5RwKonnms,tying,suturing,255,262,7
vmJjIIt-wAY,cutting,cutting,233,290,57
vmJjIIt-wAY,,suturing,301,305,4
vmJjIIt-wAY,,suturing,310,314,4
vmJjIIt-wAY,,suturing,319,322,3
zNnwVj9whYA,cutting,cutting,7,24,17
zNnwVj9whYA,suturing,tying,55,60,5
zNnwVj9whYA,tying,tying,61,66,5
zNnwVj9whYA,tying,tying,75,93,18
zNnwVj9whYA,suturing,suturing,195,224,29
V3Fd-cRcdCA,cutting,cutting,12,47,35
V3Fd-cRcdCA,cutting,cutting,65,108,43
V3Fd-cRcdCA,cutting,cutting,124,136,12
V3Fd-cRcdCA,cutting,cutting,143,203,60
V3Fd-cRcdCA,cutting,cutting,214,236,22
V3Fd-cRcdCA,suturing,suturing,258,275,17
V3Fd-cRcdCA,tying,suturing,276,302,26
V3Fd-cRcdCA,suturing,suturing,303,326,23
V3Fd-cRcdCA,tying,suturing,327,343,16
sIr0IxtC7C4,,cutting,84,88,4
sIr0IxtC7C4,cutting,cutting,92,118,26
sIr0IxtC7C4,cutting,cutting,147,173,26
sIr0IxtC7C4,suturing,suturing,275,281,6
sIr0IxtC7C4,suturing,suturing,285,296,11
S4p9MmTfVTs,cutting,cutting,7,37,30
S4p9MmTfVTs,cutting,cutting,70,77,7
S4p9MmTfVTs,,cutting,374,377,3
S4p9MmTfVTs,tying,tying,253,265,12
S4p9MmTfVTs,tying,tying,287,297,10
S4p9MmTfVTs,tying,tying,322,337,15
S4p9MmTfVTs,tying,tying,350,356,6
S4p9MmTfVTs,,tying,360,364,4
S4p9MmTfVTs,tying,tying,430,436,6
S4p9MmTfVTs,suturing,suturing,240,253,13
S4p9MmTfVTs,suturing,suturing,280,287,7
S4p9MmTfVTs,suturing,suturing,312,322,10
S4p9MmTfVTs,,suturing,357,360,3
kHJh0MBx5Kc,,cutting,1,47,46
kHJh0MBx5Kc,,cutting,66,69,3
kHJh0MBx5Kc,,cutting,90,97,7
kHJh0MBx5Kc,,cutting,133,161,28
kHJh0MBx5Kc,,cutting,186,197,11
kHJh0MBx5Kc,,cutting,611,624,13
kHJh0MBx5Kc,,cutting,636,640,4
kHJh0MBx5Kc,,cutting,1008,1013,5
kHJh0MBx5Kc,,cutting,1318,1326,8
kHJh0MBx5Kc,,cutting,1647,1651,4
kHJh0MBx5Kc,,tying,1434,1443,9
kHJh0MBx5Kc,,tying,1675,1682,7
3Q5D4vdXOqc,cutting,cutting,262,273,11
3Q5D4vdXOqc,cutting,cutting,283,295,12
3Q5D4vdXOqc,cutting,cutting,304,314,10
3Q5D4vdXOqc,,cutting,319,320,1
3Q5D4vdXOqc,suturing,suturing,374,397,23
3Q5D4vdXOqc,tying,suturing,398,409,11
3Q5D4vdXOqc,suturing,suturing,410,427,17
3Q5D4vdXOqc,tying,suturing,428,438,10
3Q5D4vdXOqc,suturing,suturing,442,447,5
7Ku5P3nL8TA,cutting,cutting,33,204,171
7Ku5P3nL8TA,cutting,cutting,245,266,21
jkIGODwL228,cutting,suturing,210,215,5
jkIGODwL228,suturing,suturing,216,221,5
jkIGODwL228,tying,suturing,222,233,11
jkIGODwL228,suturing,suturing,234,245,11
jkIGODwL228,tying,suturing,246,251,5
jkIGODwL228,suturing,suturing,252,257,5
jkIGODwL228,tying,suturing,258,270,12
zRk7vi3FsyU,cutting,cutting,22,30,8
zRk7vi3FsyU,cutting,cutting,269,276,7
zRk7vi3FsyU,tying,suturing,349,366,17
zRk7vi3FsyU,suturing,suturing,367,390,23
zRk7vi3FsyU,tying,suturing,391,396,5
zRk7vi3FsyU,suturing,suturing,397,408,11
zRk7vi3FsyU,tying,suturing,409,414,5
zRk7vi3FsyU,suturing,suturing,415,426,11
zRk7vi3FsyU,tying,suturing,427,432,5
zRk7vi3FsyU,suturing,suturing,433,444,11
zRk7vi3FsyU,tying,suturing,445,450,5
zRk7vi3FsyU,none,suturing,451,456,5
zRk7vi3FsyU,suturing,suturing,457,468,11
zRk7vi3FsyU,tying,suturing,469,474,5
zRk7vi3FsyU,suturing,suturing,475,486,11
zRk7vi3FsyU,tying,suturing,487,510,23
zRk7vi3FsyU,suturing,suturing,511,540,29
zRk7vi3FsyU,tying,suturing,541,546,5
zRk7vi3FsyU,suturing,suturing,547,570,23
zRk7vi3FsyU,tying,suturing,571,576,5
zRk7vi3FsyU,suturing,suturing,577,588,11
zRk7vi3FsyU,tying,suturing,589,594,5
zRk7vi3FsyU,suturing,suturing,595,600,5
zRk7vi3FsyU,tying,suturing,601,619,18
zRk7vi3FsyU,suturing,suturing,660,665,5
zRk7vi3FsyU,tying,suturing,666,719,53
zRk7vi3FsyU,suturing,suturing,720,761,41
zRk7vi3FsyU,tying,suturing,762,767,5
zRk7vi3FsyU,none,suturing,768,773,5
zRk7vi3FsyU,suturing,suturing,774,785,11
zRk7vi3FsyU,none,suturing,786,791,5
zRk7vi3FsyU,suturing,suturing,792,803,11
zRk7vi3FsyU,tying,suturing,804,840,36
mDvZwgwQ2oc,cutting,cutting,20,40,20
mDvZwgwQ2oc,cutting,cutting,40,69,29
mDvZwgwQ2oc,tying,tying,110,120,10
lBmRC9LhFgw,cutting,cutting,163,190,27
lBmRC9LhFgw,tying,suturing,239,244,5
lBmRC9LhFgw,suturing,suturing,280,300,20
lBmRC9LhFgw,suturing,suturing,314,340,26
0VMxXsqmxYg,cutting,cutting,43,56,13
0VMxXsqmxYg,cutting,cutting,61,85,24
hE7HSiip4ZA,cutting,cutting,149,170,21
N8vXhfGUaHg,cutting,cutting,3,25,22
N8vXhfGUaHg,suturing,tying,105,110,5
N8vXhfGUaHg,,suturing,98,103,5
dKF78zABOQs,,cutting,37,39,2
dKF78zABOQs,,cutting,42,46,4
dKF78zABOQs,,cutting,51,54,3
dKF78zABOQs,,cutting,76,85,9
GT-FLlE95KU,cutting,cutting,180,265,85
GT-FLlE95KU,tying,tying,265,280,15
GT-FLlE95KU,none,suturing,690,695,5
GT-FLlE95KU,suturing,suturing,696,707,11
GT-FLlE95KU,tying,suturing,708,725,17
GT-FLlE95KU,suturing,suturing,726,791,65
GT-FLlE95KU,tying,suturing,792,797,5
GT-FLlE95KU,suturing,suturing,798,870,72
V6pL0fMsVn0,cutting,cutting,36,82,46
V6pL0fMsVn0,cutting,cutting,243,274,31
V6pL0fMsVn0,cutting,cutting,294,304,10
V6pL0fMsVn0,cutting,cutting,395,405,10
V6pL0fMsVn0,suturing,suturing,10,21,11
V6pL0fMsVn0,tying,suturing,22,34,12
V6pL0fMsVn0,tying,suturing,120,134,14
RWHBTwfa5C8,suturing,tying,310,316,6
RWHBTwfa5C8,suturing,suturing,303,310,7
RWHBTwfa5C8,suturing,suturing,327,333,6
giVy41llq00,cutting,cutting,10,40,30
giVy41llq00,suturing,suturing,49,60,11
giVy41llq00,tying,suturing,61,66,5
giVy41llq00,suturing,suturing,67,78,11
giVy41llq00,tying,suturing,79,84,5
giVy41llq00,suturing,suturing,85,90,5
giVy41llq00,tying,suturing,91,102,11
giVy41llq00,none,suturing,103,109,6
Nf5CArskkzM,cutting,cutting,46,97,51
Nf5CArskkzM,cutting,cutting,111,157,46
Nf5CArskkzM,cutting,cutting,171,182,11
Nf5CArskkzM,cutting,cutting,202,209,7
Nf5CArskkzM,cutting,cutting,218,243,25
Nf5CArskkzM,,suturing,433,437,4
Nf5CArskkzM,suturing,suturing,460,471,11
Nf5CArskkzM,tying,suturing,472,482,10
Rw5idx6VjbI,cutting,cutting,87,92,5
Rw5idx6VjbI,cutting,cutting,100,113,13
Rw5idx6VjbI,cutting,cutting,116,123,7
Rw5idx6VjbI,cutting,cutting,127,145,18
Rw5idx6VjbI,cutting,cutting,215,265,50
Rw5idx6VjbI,suturing,suturing,3,14,11
Rw5idx6VjbI,tying,suturing,15,20,5
Rw5idx6VjbI,suturing,suturing,21,68,47
Rw5idx6VjbI,tying,suturing,69,76,7
Rw5idx6VjbI,suturing,suturing,279,320,41
Rw5idx6VjbI,tying,suturing,321,326,5
Rw5idx6VjbI,suturing,suturing,327,374,47
Rw5idx6VjbI,tying,suturing,375,380,5
Rw5idx6VjbI,suturing,suturing,381,422,41
Rw5idx6VjbI,tying,suturing,423,429,6
YFs_AfPeK84,cutting,cutting,139,220,81
YFs_AfPeK84,tying,tying,275,295,20
SNsUtI82de8,cutting,cutting,60,100,40
SNsUtI82de8,cutting,cutting,110,120,10
njHyoJ_rKLs,cutting,cutting,58,133,75
njHyoJ_rKLs,tying,suturing,135,143,8
kipTlXQpPZw,cutting,cutting,92,121,29
aSnUUpTgYW0,abstain,cutting,0,7,7
aSnUUpTgYW0,,cutting,328,331,3
aSnUUpTgYW0,abstain,tying,295,319,24
aSnUUpTgYW0,abstain,suturing,408,510,102
aSnUUpTgYW0,abstain,suturing,523,599,76
MQ0w6hXABDc,abstain,cutting,120,132,12
dqVauLWgZ5k,abstain,cutting,62,89,27
dqVauLWgZ5k,,tying,140,144,4
dqVauLWgZ5k,,tying,148,151,3
dqVauLWgZ5k,cutting,suturing,98,103,5
dqVauLWgZ5k,tying,suturing,104,109,5
dqVauLWgZ5k,suturing,suturing,110,134,24
S1R95eOuSNk,cutting,cutting,67,91,24
S1R95eOuSNk,tying,tying,105,153,48
S1R95eOuSNk,tying,tying,197,230,33
S1R95eOuSNk,suturing,tying,250,261,11
S1R95eOuSNk,tying,tying,262,358,96
3Ql0fGVrQeA,cutting,cutting,98,118,20
3Ql0fGVrQeA,cutting,cutting,132,150,18
3Ql0fGVrQeA,cutting,cutting,198,210,12
3Ql0fGVrQeA,,tying,296,299,3
3Ql0fGVrQeA,suturing,suturing,235,263,28
3Ql0fGVrQeA,suturing,suturing,284,296,12
pwWamkMfIR0,cutting,cutting,5,17,12
pwWamkMfIR0,cutting,cutting,33,155,122
pwWamkMfIR0,cutting,cutting,170,195,25
pwWamkMfIR0,cutting,cutting,229,248,19
pwWamkMfIR0,tying,suturing,312,317,5
pwWamkMfIR0,suturing,suturing,318,347,29
pwWamkMfIR0,tying,suturing,348,359,11
pwWamkMfIR0,none,suturing,360,365,5
pwWamkMfIR0,tying,suturing,366,371,5
pwWamkMfIR0,none,suturing,372,377,5
pwWamkMfIR0,suturing,suturing,378,401,23
pwWamkMfIR0,none,suturing,402,407,5
pwWamkMfIR0,suturing,suturing,408,425,17
pwWamkMfIR0,tying,suturing,426,434,8
jogJdtFU8SY,cutting,cutting,44,66,22
jogJdtFU8SY,cutting,cutting,72,120,48
jogJdtFU8SY,cutting,cutting,128,170,42
jogJdtFU8SY,cutting,cutting,175,186,11
jogJdtFU8SY,cutting,cutting,193,275,82
jogJdtFU8SY,cutting,suturing,312,317,5
jogJdtFU8SY,cutting,suturing,330,337,7
jogJdtFU8SY,cutting,suturing,363,373,10
jogJdtFU8SY,suturing,suturing,434,443,9
Nqs73GAXAxs,,cutting,13,20,7
Nqs73GAXAxs,,tying,251,262,11
Nqs73GAXAxs,,tying,288,301,13
Nqs73GAXAxs,,tying,416,424,8
Nqs73GAXAxs,,tying,445,455,10
Nqs73GAXAxs,,tying,490,496,6
Nqs73GAXAxs,,tying,511,518,7
Nqs73GAXAxs,,tying,533,542,9
Nqs73GAXAxs,,tying,553,563,10
Nqs73GAXAxs,,tying,581,586,5
Nqs73GAXAxs,,tying,607,615,8
Nqs73GAXAxs,,tying,665,686,21
Nqs73GAXAxs,,tying,705,716,11
Nqs73GAXAxs,,tying,738,746,8
Nqs73GAXAxs,,suturing,407,415,8
Nqs73GAXAxs,,suturing,432,444,12
Nqs73GAXAxs,,suturing,483,489,6
Nqs73GAXAxs,,suturing,504,510,6
Nqs73GAXAxs,,suturing,527,532,5
Nqs73GAXAxs,,suturing,548,552,4
Nqs73GAXAxs,,suturing,573,580,7
Nqs73GAXAxs,,suturing,596,606,10
Nqs73GAXAxs,,suturing,655,664,9
Nqs73GAXAxs,,suturing,694,704,10
Nqs73GAXAxs,,suturing,727,737,10
zPP8sy1C6-4,tying,tying,200,210,10
zPP8sy1C6-4,tying,tying,530,570,40
zPP8sy1C6-4,tying,tying,690,700,10
zPP8sy1C6-4,tying,tying,720,725,5
zPP8sy1C6-4,suturing,tying,726,731,5
zPP8sy1C6-4,tying,tying,732,750,18
zPP8sy1C6-4,suturing,tying,770,780,10
zPP8sy1C6-4,tying,tying,800,810,10
zPP8sy1C6-4,tying,tying,920,930,10
zPP8sy1C6-4,suturing,suturing,600,629,29
zPP8sy1C6-4,tying,suturing,630,660,30
zPP8sy1C6-4,tying,suturing,700,711,11
zPP8sy1C6-4,suturing,suturing,712,720,8
zPP8sy1C6-4,suturing,suturing,790,800,10
zPP8sy1C6-4,none,suturing,810,815,5
zPP8sy1C6-4,suturing,suturing,816,833,17
zPP8sy1C6-4,tying,suturing,834,851,17
zPP8sy1C6-4,suturing,suturing,852,870,18
zPP8sy1C6-4,suturing,suturing,953,958,5
zPP8sy1C6-4,tying,suturing,959,982,23
zPP8sy1C6-4,suturing,suturing,983,1012,29
zPP8sy1C6-4,tying,suturing,1013,1020,7
l7Fd7vTBkjE,cutting,cutting,20,50,30
l7Fd7vTBkjE,cutting,cutting,64,74,10
l7Fd7vTBkjE,cutting,cutting,81,90,9
l7Fd7vTBkjE,cutting,cutting,612,634,22
l7Fd7vTBkjE,suturing,tying,802,807,5
l7Fd7vTBkjE,tying,tying,808,904,96
l7Fd7vTBkjE,suturing,suturing,970,1011,41
l7Fd7vTBkjE,tying,suturing,1012,1023,11
l7Fd7vTBkjE,suturing,suturing,1024,1041,17
l7Fd7vTBkjE,tying,suturing,1042,1047,5
l7Fd7vTBkjE,suturing,suturing,1048,1059,11
l7Fd7vTBkjE,tying,suturing,1060,1065,5
l7Fd7vTBkjE,suturing,suturing,1066,1077,11
l7Fd7vTBkjE,tying,suturing,1078,1083,5
l7Fd7vTBkjE,suturing,suturing,1084,1095,11
l7Fd7vTBkjE,tying,suturing,1096,1101,5
l7Fd7vTBkjE,suturing,suturing,1102,1113,11
l7Fd7vTBkjE,tying,suturing,1114,1127,13
l7Fd7vTBkjE,suturing,suturing,1180,1221,41
l7Fd7vTBkjE,tying,suturing,1222,1227,5
l7Fd7vTBkjE,suturing,suturing,1228,1233,5
l7Fd7vTBkjE,tying,suturing,1234,1239,5
l7Fd7vTBkjE,suturing,suturing,1240,1305,65
l7Fd7vTBkjE,tying,suturing,1306,1311,5
l7Fd7vTBkjE,suturing,suturing,1312,1323,11
l7Fd7vTBkjE,tying,suturing,1324,1329,5
l7Fd7vTBkjE,suturing,suturing,1330,1335,5
l7Fd7vTBkjE,tying,suturing,1336,1341,5
l7Fd7vTBkjE,suturing,suturing,1342,1353,11
l7Fd7vTBkjE,tying,suturing,1354,1369,15
hqeq7pZOTgY,tying,suturing,45,56,11
hqeq7pZOTgY,suturing,suturing,57,65,8
hqeq7pZOTgY,suturing,suturing,93,98,5
hqeq7pZOTgY,tying,suturing,99,104,5
hqeq7pZOTgY,suturing,suturing,105,115,10
hqeq7pZOTgY,tying,suturing,153,158,5
hqeq7pZOTgY,suturing,suturing,159,182,23
hqeq7pZOTgY,suturing,suturing,240,246,6
hqeq7pZOTgY,suturing,suturing,354,365,11
hqeq7pZOTgY,tying,suturing,366,377,11
hqeq7pZOTgY,suturing,suturing,378,445,67
XfnUomzjvfs,cutting,cutting,128,143,15
XfnUomzjvfs,cutting,cutting,563,570,7
XfnUomzjvfs,cutting,cutting,650,679,29
XfnUomzjvfs,none,cutting,680,685,5
XfnUomzjvfs,cutting,cutting,686,695,9
XfnUomzjvfs,suturing,suturing,945,950,5
XfnUomzjvfs,tying,suturing,951,956,5
XfnUomzjvfs,suturing,suturing,957,972,15
XfnUomzjvfs,suturing,suturing,1260,1300,40
h-Ma9JnznLc,,cutting,324,370,46
h-Ma9JnznLc,,cutting,386,400,14
h-Ma9JnznLc,,tying,654,658,4
h-Ma9JnznLc,,tying,669,679,10
h-Ma9JnznLc,,suturing,610,645,35
_lCgV4ZgAao,cutting,cutting,16,106,90
_lCgV4ZgAao,cutting,cutting,136,170,34
_lCgV4ZgAao,cutting,cutting,178,202,24
_lCgV4ZgAao,cutting,cutting,258,282,24
_lCgV4ZgAao,cutting,cutting,292,334,42
_lCgV4ZgAao,suturing,suturing,339,355,16
_lCgV4ZgAao,suturing,suturing,572,613,41
_lCgV4ZgAao,tying,suturing,614,631,17
_lCgV4ZgAao,none,suturing,632,637,5
_lCgV4ZgAao,suturing,suturing,638,685,47
_lCgV4ZgAao,tying,suturing,686,709,23
_lCgV4ZgAao,suturing,suturing,710,739,29
_lCgV4ZgAao,none,suturing,740,745,5
_lCgV4ZgAao,suturing,suturing,746,793,47
_lCgV4ZgAao,tying,suturing,794,805,11
_lCgV4ZgAao,suturing,suturing,806,815,9
LPriMk5xy20,,cutting,228,240,12
LPriMk5xy20,,cutting,243,245,2
LPriMk5xy20,,cutting,248,252,4
LPriMk5xy20,,cutting,257,261,4
LPriMk5xy20,,cutting,263,277,14
LPriMk5xy20,,cutting,283,284,1
LPriMk5xy20,,cutting,287,289,2
LPriMk5xy20,,cutting,292,296,4
LPriMk5xy20,,cutting,308,310,2
LPriMk5xy20,,cutting,314,315,1
LPriMk5xy20,,cutting,319,320,1
LPriMk5xy20,,cutting,322,323,1
LPriMk5xy20,,cutting,324,325,1
LPriMk5xy20,,cutting,329,330,1
LPriMk5xy20,,cutting,333,340,7
LPriMk5xy20,,cutting,363,365,2
LPriMk5xy20,,cutting,369,370,1
LPriMk5xy20,,cutting,373,375,2
LPriMk5xy20,,cutting,380,381,1
LPriMk5xy20,,cutting,382,383,1
LPriMk5xy20,,cutting,385,388,3
LPriMk5xy20,,cutting,392,394,2
LPriMk5xy20,,cutting,396,397,1
LPriMk5xy20,,cutting,399,401,2
LPriMk5xy20,,cutting,403,406,3
LPriMk5xy20,,cutting,408,410,2
LPriMk5xy20,,cutting,414,415,1
LPriMk5xy20,,cutting,425,426,1
LPriMk5xy20,,cutting,427,429,2
LPriMk5xy20,,cutting,432,433,1
LPriMk5xy20,,cutting,435,437,2
LPriMk5xy20,,cutting,440,443,3
LPriMk5xy20,,cutting,446,449,3
LPriMk5xy20,,cutting,506,523,17
LPriMk5xy20,,cutting,526,540,14
LPriMk5xy20,,cutting,555,579,24
LPriMk5xy20,,tying,776,786,10
LPriMk5xy20,,tying,793,808,15
LPriMk5xy20,,tying,811,817,6
LPriMk5xy20,,tying,828,835,7
LPriMk5xy20,,tying,842,849,7
LPriMk5xy20,,tying,878,888,10
LPriMk5xy20,,tying,908,914,6
LPriMk5xy20,,tying,946,954,8
LPriMk5xy20,,tying,983,987,4
LPriMk5xy20,,tying,1037,1043,6
LPriMk5xy20,,tying,1081,1086,5
LPriMk5xy20,,tying,1108,1114,6
LPriMk5xy20,,tying,1120,1124,4
LPriMk5xy20,,suturing,599,605,6
LPriMk5xy20,,suturing,610,613,3
LPriMk5xy20,,suturing,626,634,8
LPriMk5xy20,,suturing,636,641,5
LPriMk5xy20,,suturing,652,655,3
LPriMk5xy20,,suturing,657,661,4
LPriMk5xy20,,suturing,691,693,2
LPriMk5xy20,,suturing,695,698,3
LPriMk5xy20,,suturing,705,708,3
LPriMk5xy20,,suturing,710,715,5
LPriMk5xy20,,suturing,716,720,4
LPriMk5xy20,,suturing,857,867,10
LPriMk5xy20,,suturing,869,875,6
LPriMk5xy20,,suturing,892,895,3
LPriMk5xy20,,suturing,900,904,4
LPriMk5xy20,,suturing,928,930,2
LPriMk5xy20,,suturing,938,942,4
LPriMk5xy20,,suturing,966,970,4
LPriMk5xy20,,suturing,975,980,5
LPriMk5xy20,,suturing,990,996,6
LPriMk5xy20,,suturing,999,1004,5
LPriMk5xy20,,suturing,1007,1019,12
LPriMk5xy20,,suturing,1022,1027,5
LPriMk5xy20,,suturing,1031,1035,4
LPriMk5xy20,,suturing,1062,1065,3
LPriMk5xy20,,suturing,1067,1073,6
LPriMk5xy20,,suturing,1089,1104,15
x301dRwjBt0,cutting,cutting,68,100,32
x301dRwjBt0,cutting,cutting,105,149,44
x301dRwjBt0,suturing,suturing,225,259,34
BWGNKectNVA,cutting,cutting,50,79,29
BWGNKectNVA,cutting,cutting,198,275,77
BWGNKectNVA,tying,suturing,388,399,11
BWGNKectNVA,suturing,suturing,400,423,23
BWGNKectNVA,tying,suturing,424,429,5
BWGNKectNVA,suturing,suturing,430,435,5
BWGNKectNVA,tying,suturing,436,441,5
BWGNKectNVA,suturing,suturing,442,471,29
BWGNKectNVA,tying,suturing,472,477,5
BWGNKectNVA,suturing,suturing,478,513,35
BWGNKectNVA,tying,suturing,514,519,5
BWGNKectNVA,none,suturing,520,525,5
BWGNKectNVA,suturing,suturing,526,533,7
HKhfkcgE0ag,,cutting,70,79,9
HKhfkcgE0ag,,cutting,180,188,8
HKhfkcgE0ag,,tying,222,241,19
HKhfkcgE0ag,,tying,262,287,25
HKhfkcgE0ag,,tying,291,301,10
HKhfkcgE0ag,,suturing,253,261,8
HKhfkcgE0ag,,suturing,305,335,30
toE_4MtsqQM,cutting,cutting,28,48,20
toE_4MtsqQM,,tying,107,111,4
toE_4MtsqQM,suturing,suturing,82,87,5
toE_4MtsqQM,,suturing,97,99,2
toE_4MtsqQM,suturing,suturing,118,140,22
E8UPLNhr2B4,,cutting,9,26,17
E8UPLNhr2B4,,cutting,254,256,2
E8UPLNhr2B4,,tying,202,212,10
E8UPLNhr2B4,,tying,220,231,11
E8UPLNhr2B4,,tying,248,250,2
E8UPLNhr2B4,,suturing,276,277,1
E8UPLNhr2B4,,suturing,284,287,3
E8UPLNhr2B4,,suturing,291,293,2
E8UPLNhr2B4,,suturing,303,304,1
E8UPLNhr2B4,,suturing,308,313,5
E8UPLNhr2B4,,suturing,316,320,4
M2PTmXVatbQ,cutting,cutting,4,12,8
M2PTmXVatbQ,cutting,cutting,38,44,6
M2PTmXVatbQ,,cutting,157,161,4
M2PTmXVatbQ,tying,tying,105,116,11
M2PTmXVatbQ,tying,tying,131,147,16
M2PTmXVatbQ,tying,tying,184,196,12
M2PTmXVatbQ,suturing,suturing,280,303,23
M2PTmXVatbQ,tying,suturing,304,315,11
M2PTmXVatbQ,none,suturing,316,321,5
M2PTmXVatbQ,suturing,suturing,322,327,5
M2PTmXVatbQ,tying,suturing,328,345,17
M2PTmXVatbQ,suturing,suturing,346,387,41
M2PTmXVatbQ,tying,suturing,388,399,11
M2PTmXVatbQ,suturing,suturing,400,416,16
KHrD5_zwTu8,cutting,cutting,56,67,11
KHrD5_zwTu8,suturing,suturing,960,989,29
KHrD5_zwTu8,tying,suturing,990,1003,13
KHrD5_zwTu8,suturing,suturing,1209,1217,8
tBfZ8UkhAG4,tying,suturing,4,9,5
tBfZ8UkhAG4,suturing,suturing,10,21,11
tBfZ8UkhAG4,tying,suturing,22,39,17
tBfZ8UkhAG4,suturing,suturing,40,63,23
JuUFXltasaU,cutting,cutting,6,16,10
JuUFXltasaU,,cutting,275,279,4
JuUFXltasaU,tying,tying,108,131,23
JuUFXltasaU,cutting,tying,132,143,11
JuUFXltasaU,tying,tying,144,165,21
JuUFXltasaU,suturing,tying,205,222,17
JuUFXltasaU,tying,tying,223,269,46
JuUFXltasaU,suturing,suturing,338,343,5
JuUFXltasaU,tying,suturing,344,355,11
JuUFXltasaU,suturing,suturing,356,373,17
JuUFXltasaU,tying,suturing,374,381,7
JuUFXltasaU,,suturing,387,390,3
i2GvmqhU4og,cutting,cutting,47,74,27
i2GvmqhU4og,tying,tying,23,29,6
YXAGt6GtFwE,cutting,cutting,60,116,56
YXAGt6GtFwE,,tying,230,235,5
YXAGt6GtFwE,tying,tying,340,349,9
YXAGt6GtFwE,suturing,suturing,358,382,24
sHZWvYrerEs,cutting,cutting,0,23,23
sHZWvYrerEs,none,cutting,24,29,5
sHZWvYrerEs,cutting,cutting,30,123,93
sHZWvYrerEs,cutting,cutting,483,554,71
sHZWvYrerEs,cutting,cutting,568,583,15
sHZWvYrerEs,cutting,cutting,1207,1233,26
sHZWvYrerEs,cutting,cutting,2208,2216,8
sHZWvYrerEs,cutting,cutting,2272,2288,16
sHZWvYrerEs,cutting,cutting,2332,2358,26
sHZWvYrerEs,tying,suturing,2544,2555,11
sHZWvYrerEs,suturing,suturing,2556,2561,5
sHZWvYrerEs,tying,suturing,2562,2573,11
sHZWvYrerEs,suturing,suturing,2574,2583,9
mMmYtpUschc,cutting,cutting,14,54,40
erUVkDi6KqY,cutting,cutting,48,59,11
erUVkDi6KqY,none,cutting,60,65,5
erUVkDi6KqY,cutting,cutting,66,137,71
erUVkDi6KqY,none,cutting,138,143,5
erUVkDi6KqY,cutting,cutting,144,165,21
erUVkDi6KqY,tying,tying,615,638,23
erUVkDi6KqY,tying,tying,653,705,52
erUVkDi6KqY,,suturing,595,600,5
vtK1XN4ZaU4,cutting,cutting,34,67,33
vtK1XN4ZaU4,,tying,259,262,3
vtK1XN4ZaU4,suturing,suturing,274,291,17
unQH_a-Rm-I,cutting,cutting,60,80,20
unQH_a-Rm-I,tying,tying,155,166,11
zmQpJvYVsi4,cutting,cutting,24,70,46
PC2SAKnlLok,,cutting,30,35,5
PC2SAKnlLok,,cutting,50,55,5
PC2SAKnlLok,cutting,cutting,110,116,6
PC2SAKnlLok,cutting,cutting,119,125,6
PC2SAKnlLok,cutting,cutting,255,265,10
PC2SAKnlLok,cutting,tying,150,160,10
PC2SAKnlLok,tying,tying,165,175,10
PC2SAKnlLok,suturing,tying,180,188,8
PC2SAKnlLok,tying,tying,209,215,6
PC2SAKnlLok,,tying,290,294,4
PC2SAKnlLok,suturing,suturing,200,208,8
PC2SAKnlLok,suturing,suturing,216,226,10
PC2SAKnlLok,suturing,suturing,298,321,23
PC2SAKnlLok,tying,suturing,322,330,8
YLz8sAnLDM8,,cutting,54,87,33
YLz8sAnLDM8,,cutting,120,129,9
YLz8sAnLDM8,,cutting,137,141,4
YLz8sAnLDM8,,tying,110,114,4
YLz8sAnLDM8,,tying,227,233,6
sZzcnDjeUKg,cutting,cutting,49,71,22
sZzcnDjeUKg,suturing,tying,408,413,5
sZzcnDjeUKg,tying,tying,414,429,15
sZzcnDjeUKg,tying,tying,435,446,11
sZzcnDjeUKg,suturing,tying,447,462,15
sZzcnDjeUKg,,tying,510,516,6
kcOqlifSukA,cutting,cutting,130,141,11
kcOqlifSukA,cutting,cutting,150,160,10
kcOqlifSukA,cutting,cutting,180,203,23
kcOqlifSukA,none,cutting,204,215,11
kcOqlifSukA,cutting,cutting,216,281,65
kcOqlifSukA,none,cutting,282,293,11
kcOqlifSukA,cutting,cutting,294,329,35
kcOqlifSukA,none,cutting,330,335,5
kcOqlifSukA,cutting,cutting,336,425,89
kcOqlifSukA,none,cutting,426,470,44
kcOqlifSukA,cutting,cutting,552,593,41
kcOqlifSukA,none,cutting,594,611,17
kcOqlifSukA,cutting,cutting,612,623,11
kcOqlifSukA,none,cutting,624,647,23
kcOqlifSukA,cutting,cutting,648,665,17
kcOqlifSukA,none,cutting,666,700,34
