,video_id,labeler_2,labeler_1,duration,labeler_3,label,start_seconds,end_seconds
389,2ekkzoZ_uns,tying,background,5.0,tying,tying,604.0,609.0
390,2ekkzoZ_uns,background,background,25.0,,background,609.0,634.0
391,2j-J2IiHLB8,background,background,409.0,,background,0.0,409.0
392,2j-J2IiHLB8,cutting,cutting,10.0,,cutting,409.0,419.0
393,2j-J2IiHLB8,,,14.0,,background,419.0,433.0
394,2j-J2IiHLB8,cutting,cutting,6.0,,cutting,433.0,439.0
395,2j-J2IiHLB8,none,cutting,12.0,,background,439.0,451.0
396,2j-J2IiHLB8,cutting,cutting,10.0,,cutting,451.0,461.0
397,2j-J2IiHLB8,,,32.0,,background,461.0,493.0
398,2j-J2IiHLB8,cutting,cutting,10.0,,cutting,493.0,503.0
399,2j-J2IiHLB8,,,3.0,,background,503.0,506.0
400,2j-J2IiHLB8,cutting,cutting,40.0,,cutting,506.0,546.0
401,2j-J2IiHLB8,,,4.0,,background,546.0,550.0
402,2j-J2IiHLB8,cutting,background,21.0,cutting,cutting,550.0,571.0
403,2j-J2IiHLB8,none,cutting,6.0,,background,571.0,577.0
404,2j-J2IiHLB8,cutting,cutting,10.0,,cutting,577.0,587.0
405,2j-J2IiHLB8,,,3.0,,background,587.0,590.0
406,2j-J2IiHLB8,cutting,cutting,84.0,,cutting,590.0,674.0
407,2j-J2IiHLB8,,,4.0,,background,674.0,678.0
408,2j-J2IiHLB8,,cutting,4.0,,cutting,678.0,682.0
409,2j-J2IiHLB8,,,3.0,,background,682.0,685.0
410,2j-J2IiHLB8,cutting,cutting,12.0,,cutting,685.0,697.0
411,2j-J2IiHLB8,none,cutting,6.0,,background,697.0,703.0
412,2j-J2IiHLB8,cutting,cutting,10.0,,cutting,703.0,713.0
413,2j-J2IiHLB8,,,14.0,,background,713.0,727.0
414,2j-J2IiHLB8,cutting,cutting,10.0,,cutting,727.0,737.0
415,2j-J2IiHLB8,,,14.0,,background,737.0,751.0
416,2j-J2IiHLB8,cutting,cutting,27.0,,cutting,751.0,778.0
417,2j-J2IiHLB8,background,background,32.0,,background,778.0,810.0
418,2j-J2IiHLB8,,cutting,25.0,,cutting,810.0,835.0
419,2j-J2IiHLB8,,,4.0,,background,835.0,839.0
420,2j-J2IiHLB8,cutting,cutting,5.0,,cutting,839.0,844.0
421,2j-J2IiHLB8,,,5.0,,background,844.0,849.0
422,2j-J2IiHLB8,,cutting,4.0,,cutting,849.0,853.0
423,2j-J2IiHLB8,cutting,background,9.0,background,background,853.0,862.0
424,2j-J2IiHLB8,cutting,cutting,49.0,,cutting,862.0,911.0
425,2j-J2IiHLB8,,,6.0,,background,911.0,917.0
426,2j-J2IiHLB8,cutting,cutting,5.0,,cutting,917.0,922.0
427,2j-J2IiHLB8,,,4.0,,background,922.0,926.0
428,2j-J2IiHLB8,cutting,background,7.0,background,background,926.0,933.0
429,2j-J2IiHLB8,,cutting,3.0,,cutting,933.0,936.0
430,2j-J2IiHLB8,cutting,background,11.0,background,background,936.0,947.0
431,2j-J2IiHLB8,cutting,cutting,40.0,,cutting,947.0,987.0
432,2j-J2IiHLB8,,,4.0,,background,987.0,991.0
433,2j-J2IiHLB8,cutting,background,5.0,cutting,cutting,991.0,996.0
434,2j-J2IiHLB8,background,background,70.0,,background,996.0,1066.0
435,2j-J2IiHLB8,cutting,background,25.0,cutting,cutting,1066.0,1091.0
436,2j-J2IiHLB8,background,background,41.0,,background,1091.0,1132.0
437,2j-J2IiHLB8,suturing,suturing,5.0,,suturing,1132.0,1137.0
438,2j-J2IiHLB8,,,5.0,,background,1137.0,1142.0
439,2j-J2IiHLB8,suturing,suturing,20.0,,suturing,1142.0,1162.0
440,2j-J2IiHLB8,tying,background,15.0,tying,tying,1162.0,1177.0
441,2j-J2IiHLB8,suturing,background,7.0,abstain,abstain,1177.0,1184.0
442,2j-J2IiHLB8,suturing,suturing,28.0,,suturing,1184.0,1212.0
443,2j-J2IiHLB8,tying,tying,10.0,,tying,1212.0,1222.0
444,2j-J2IiHLB8,tying,background,14.0,background,background,1222.0,1236.0
445,2j-J2IiHLB8,,suturing,7.0,,suturing,1236.0,1243.0
446,2j-J2IiHLB8,cutting,background,8.0,background,background,1243.0,1251.0
447,2j-J2IiHLB8,cutting,cutting,5.0,,cutting,1251.0,1256.0
448,2j-J2IiHLB8,,,7.0,,background,1256.0,1263.0
449,2j-J2IiHLB8,,suturing,13.0,,suturing,1263.0,1276.0
450,2j-J2IiHLB8,,,3.0,,background,1276.0,1279.0
451,2j-J2IiHLB8,suturing,background,5.0,suturing,suturing,1279.0,1284.0
452,2j-J2IiHLB8,tying,tying,21.0,,tying,1284.0,1305.0
453,2j-J2IiHLB8,background,background,8.0,,background,1305.0,1313.0
454,2j-J2IiHLB8,suturing,suturing,16.0,,suturing,1313.0,1329.0
455,2j-J2IiHLB8,,,3.0,,background,1329.0,1332.0
456,2j-J2IiHLB8,tying,tying,5.0,,tying,1332.0,1337.0
457,2j-J2IiHLB8,,,4.0,,background,1337.0,1341.0
458,2j-J2IiHLB8,tying,background,10.0,background,background,1341.0,1351.0
459,357DW8IYYt8,background,background,61.0,,background,0.0,61.0
460,357DW8IYYt8,cutting,cutting,72.0,,cutting,61.0,133.0
461,357DW8IYYt8,none,cutting,6.0,,background,133.0,139.0
462,357DW8IYYt8,cutting,cutting,20.0,,cutting,139.0,159.0
463,357DW8IYYt8,,,4.0,,background,159.0,163.0
464,357DW8IYYt8,none,cutting,6.0,,background,163.0,169.0
465,357DW8IYYt8,cutting,cutting,15.0,,cutting,169.0,184.0
466,357DW8IYYt8,,,4.0,,background,184.0,188.0
467,357DW8IYYt8,cutting,background,17.0,background,background,188.0,205.0
468,357DW8IYYt8,suturing,suturing,10.0,,suturing,205.0,215.0
469,357DW8IYYt8,tying,tying,7.0,,tying,215.0,222.0
470,357DW8IYYt8,background,background,13.0,,background,222.0,235.0
471,357DW8IYYt8,suturing,suturing,11.0,,suturing,235.0,246.0
472,357DW8IYYt8,suturing,background,7.0,background,background,246.0,253.0
473,357DW8IYYt8,suturing,suturing,20.0,,suturing,253.0,273.0
474,357DW8IYYt8,,,4.0,,background,273.0,277.0
475,357DW8IYYt8,none,suturing,6.0,,background,277.0,283.0
476,357DW8IYYt8,tying,suturing,6.0,,tying,283.0,289.0
477,357DW8IYYt8,suturing,suturing,15.0,,suturing,289.0,304.0
478,357DW8IYYt8,,,3.0,,background,304.0,307.0
479,357DW8IYYt8,tying,suturing,12.0,,tying,307.0,319.0
480,357DW8IYYt8,suturing,suturing,36.0,,suturing,319.0,355.0
481,357DW8IYYt8,tying,suturing,12.0,,tying,355.0,367.0
482,357DW8IYYt8,background,background,30.0,,background,367.0,397.0
483,3Fx1EiO5iRY,background,background,15.0,,background,0.0,15.0
484,3Fx1EiO5iRY,suturing,background,7.0,suturing,suturing,15.0,22.0
485,3Fx1EiO5iRY,tying,tying,6.0,,tying,22.0,28.0
486,3Fx1EiO5iRY,suturing,background,57.0,suturing,suturing,28.0,85.0
487,3Fx1EiO5iRY,tying,background,8.0,background,background,85.0,93.0
488,3Fx1EiO5iRY,cutting,cutting,80.0,,cutting,93.0,173.0
489,3Fx1EiO5iRY,none,cutting,5.0,,background,173.0,178.0
490,3Fx1EiO5iRY,cutting,cutting,30.0,,cutting,178.0,208.0
491,3Fx1EiO5iRY,background,background,5.0,,background,208.0,213.0
492,3Fx1EiO5iRY,cutting,background,45.0,cutting,cutting,213.0,258.0
493,3Fx1EiO5iRY,background,background,12.0,,background,258.0,270.0
494,3Fx1EiO5iRY,cutting,cutting,10.0,,cutting,270.0,280.0
495,3Fx1EiO5iRY,cutting,background,23.0,background,background,280.0,303.0
496,3Fx1EiO5iRY,,cutting,54.0,,cutting,303.0,357.0
497,3Fx1EiO5iRY,,,3.0,,background,357.0,360.0
498,3Fx1EiO5iRY,suturing,suturing,10.0,,suturing,360.0,370.0
499,3Fx1EiO5iRY,,,4.0,,background,370.0,374.0
500,3Fx1EiO5iRY,suturing,tying,6.0,,suturing,374.0,380.0
501,3Fx1EiO5iRY,cutting,background,50.0,background,background,380.0,430.0
502,3Fx1EiO5iRY,suturing,background,30.0,suturing,suturing,430.0,460.0
503,3Fx1EiO5iRY,tying,background,16.0,tying,tying,460.0,476.0
504,3Fx1EiO5iRY,suturing,background,15.0,suturing,suturing,476.0,491.0
505,3Fx1EiO5iRY,tying,background,30.0,background,background,491.0,521.0
506,3Fx1EiO5iRY,suturing,background,25.0,suturing,suturing,521.0,546.0
507,3Fx1EiO5iRY,tying,background,5.0,tying,tying,546.0,551.0
508,3Fx1EiO5iRY,suturing,background,5.0,suturing,suturing,551.0,556.0
509,3Fx1EiO5iRY,tying,background,10.0,tying,tying,556.0,566.0
510,3Fx1EiO5iRY,suturing,background,10.0,suturing,suturing,566.0,576.0
511,3Fx1EiO5iRY,tying,background,5.0,tying,tying,576.0,581.0
512,3Fx1EiO5iRY,background,background,35.0,,background,581.0,616.0
513,3Fx1EiO5iRY,suturing,background,5.0,suturing,suturing,616.0,621.0
514,3Fx1EiO5iRY,tying,background,5.0,tying,tying,621.0,626.0
515,3Fx1EiO5iRY,suturing,background,10.0,suturing,suturing,626.0,636.0
516,3Fx1EiO5iRY,tying,background,5.0,tying,tying,636.0,641.0
517,3Fx1EiO5iRY,,,4.0,,background,641.0,645.0
518,3Fx1EiO5iRY,tying,tying,5.0,,tying,645.0,650.0
519,3Fx1EiO5iRY,suturing,background,5.0,suturing,suturing,650.0,655.0
520,3Fx1EiO5iRY,background,background,25.0,,background,655.0,680.0
521,3Q5D4vdXOqc,background,background,262.0,,background,0.0,262.0
522,3Q5D4vdXOqc,cutting,cutting,38.0,,cutting,262.0,300.0
523,3Q5D4vdXOqc,,,4.0,,background,300.0,304.0
524,3Q5D4vdXOqc,cutting,cutting,21.0,,cutting,304.0,325.0
525,3Q5D4vdXOqc,background,background,15.0,,background,325.0,340.0
526,3Q5D4vdXOqc,cutting,background,20.0,cutting,cutting,340.0,360.0
527,3Q5D4vdXOqc,background,background,14.0,,background,360.0,374.0
528,3Q5D4vdXOqc,suturing,suturing,20.0,,suturing,374.0,394.0
529,3Q5D4vdXOqc,,,4.0,,background,394.0,398.0
530,3Q5D4vdXOqc,tying,suturing,12.0,,tying,398.0,410.0
531,3Q5D4vdXOqc,suturing,suturing,15.0,,suturing,410.0,425.0
532,3Q5D4vdXOqc,,,3.0,,background,425.0,428.0
533,3Q5D4vdXOqc,tying,suturing,10.0,,tying,428.0,438.0
534,3Q5D4vdXOqc,,,4.0,,background,438.0,442.0
535,3Q5D4vdXOqc,suturing,suturing,15.0,,suturing,442.0,457.0
536,3Q5D4vdXOqc,background,background,230.0,,background,457.0,687.0
537,3Ql0fGVrQeA,background,background,60.0,,background,0.0,60.0
538,3Ql0fGVrQeA,cutting,background,35.0,cutting,cutting,60.0,95.0
539,3Ql0fGVrQeA,,,3.0,,background,95.0,98.0
540,3Ql0fGVrQeA,cutting,cutting,30.0,,cutting,98.0,128.0
541,3Ql0fGVrQeA,,,4.0,,background,128.0,132.0
542,3Ql0fGVrQeA,cutting,cutting,15.0,,cutting,132.0,147.0
543,3Ql0fGVrQeA,,,3.0,,background,147.0,150.0
544,3Ql0fGVrQeA,cutting,background,40.0,cutting,cutting,150.0,190.0
545,3Ql0fGVrQeA,background,background,8.0,,background,190.0,198.0
546,3Ql0fGVrQeA,cutting,cutting,12.0,,cutting,198.0,210.0
547,3Ql0fGVrQeA,background,background,15.0,,background,210.0,225.0
548,3Ql0fGVrQeA,suturing,background,35.0,suturing,suturing,225.0,260.0
549,3Ql0fGVrQeA,,,3.0,,background,260.0,263.0
550,3Ql0fGVrQeA,background,background,10.0,,background,263.0,273.0
551,3Ql0fGVrQeA,tying,background,11.0,tying,tying,273.0,284.0
552,3Ql0fGVrQeA,suturing,suturing,12.0,,suturing,284.0,296.0
553,3Ql0fGVrQeA,,tying,8.0,,tying,296.0,304.0
554,3Ql0fGVrQeA,background,background,30.0,,background,304.0,334.0
555,4uwsmL5TwGI,cutting,background,90.0,cutting,cutting,0.0,90.0
556,4uwsmL5TwGI,background,background,5.0,,background,90.0,95.0
557,4uwsmL5TwGI,cutting,background,50.0,cutting,cutting,95.0,145.0
558,4uwsmL5TwGI,,,4.0,,background,145.0,149.0
559,4uwsmL5TwGI,suturing,suturing,27.0,,suturing,149.0,176.0
560,4uwsmL5TwGI,,,3.0,,background,176.0,179.0
561,4uwsmL5TwGI,,suturing,3.0,,suturing,179.0,182.0
562,4uwsmL5TwGI,,tying,4.0,,tying,182.0,186.0
563,4uwsmL5TwGI,suturing,background,80.0,suturing,suturing,186.0,266.0
564,4uwsmL5TwGI,tying,background,10.0,tying,tying,266.0,276.0
565,4uwsmL5TwGI,cutting,background,35.0,cutting,cutting,276.0,311.0
566,4uwsmL5TwGI,suturing,background,5.0,suturing,suturing,311.0,316.0
567,4uwsmL5TwGI,tying,background,5.0,tying,tying,316.0,321.0
568,4uwsmL5TwGI,suturing,background,110.0,suturing,suturing,321.0,431.0
569,4uwsmL5TwGI,tying,background,10.0,tying,tying,431.0,441.0
570,4uwsmL5TwGI,suturing,background,210.0,suturing,suturing,441.0,651.0
571,4uwsmL5TwGI,tying,background,10.0,tying,tying,651.0,661.0
572,4uwsmL5TwGI,suturing,background,120.0,suturing,suturing,661.0,781.0
573,4uwsmL5TwGI,tying,background,10.0,tying,tying,781.0,791.0
574,4uwsmL5TwGI,background,background,5.0,,background,791.0,796.0
575,4uwsmL5TwGI,suturing,background,20.0,suturing,suturing,796.0,816.0
576,4uwsmL5TwGI,tying,background,10.0,tying,tying,816.0,826.0
577,4uwsmL5TwGI,suturing,background,65.0,suturing,suturing,826.0,891.0
578,4uwsmL5TwGI,tying,background,10.0,tying,tying,891.0,901.0
579,4uwsmL5TwGI,suturing,background,55.0,suturing,suturing,901.0,956.0
580,4uwsmL5TwGI,tying,background,20.0,tying,tying,956.0,976.0
581,4uwsmL5TwGI,background,background,5.0,,background,976.0,981.0
582,5NWSWNFboIY,background,background,55.0,,background,0.0,55.0
583,5NWSWNFboIY,cutting,background,15.0,cutting,cutting,55.0,70.0
584,5NWSWNFboIY,background,background,25.0,,background,70.0,95.0
585,5NWSWNFboIY,cutting,background,10.0,cutting,cutting,95.0,105.0
586,5NWSWNFboIY,background,background,5.0,,background,105.0,110.0
587,5NWSWNFboIY,cutting,background,5.0,cutting,cutting,110.0,115.0
588,5NWSWNFboIY,background,background,40.0,,background,115.0,155.0
589,5NWSWNFboIY,cutting,background,20.0,cutting,cutting,155.0,175.0
590,5NWSWNFboIY,background,background,5.0,,background,175.0,180.0
591,5NWSWNFboIY,cutting,background,25.0,cutting,cutting,180.0,205.0
592,5NWSWNFboIY,,,4.0,,background,205.0,209.0
593,5NWSWNFboIY,cutting,cutting,156.0,,cutting,209.0,365.0
594,5NWSWNFboIY,background,background,5.0,,background,365.0,370.0
595,5T2o554MNo0,cutting,cutting,5.0,,cutting,0.0,5.0
596,5T2o554MNo0,background,background,12.0,,background,5.0,17.0
597,5T2o554MNo0,cutting,cutting,5.0,,cutting,17.0,22.0
598,5T2o554MNo0,,,3.0,,background,22.0,25.0
599,5T2o554MNo0,tying,tying,10.0,,tying,25.0,35.0
600,5T2o554MNo0,cutting,background,70.0,cutting,cutting,35.0,105.0
601,5T2o554MNo0,,,4.0,,background,105.0,109.0
602,5T2o554MNo0,suturing,suturing,12.0,,suturing,109.0,121.0
603,5T2o554MNo0,tying,suturing,5.0,,tying,121.0,126.0
604,5cscLtlF-P0,background,background,126.0,,background,0.0,126.0
605,5cscLtlF-P0,cutting,cutting,81.0,,cutting,126.0,207.0
606,5cscLtlF-P0,background,background,207.0,,background,207.0,414.0
607,5cscLtlF-P0,cutting,cutting,36.0,,cutting,414.0,450.0
608,5cscLtlF-P0,background,background,114.0,,background,450.0,564.0
609,5cscLtlF-P0,cutting,cutting,31.0,,cutting,564.0,595.0
610,5cscLtlF-P0,background,background,5.0,,background,595.0,600.0
611,5cscLtlF-P0,cutting,cutting,10.0,,cutting,600.0,610.0
612,5cscLtlF-P0,background,background,110.0,,background,610.0,720.0
613,5cscLtlF-P0,suturing,background,26.0,suturing,suturing,720.0,746.0
614,5cscLtlF-P0,tying,tying,10.0,,tying,746.0,756.0
615,5cscLtlF-P0,,,4.0,,background,756.0,760.0
616,5cscLtlF-P0,tying,background,80.0,background,background,760.0,840.0
617,61Le2IPCp6E,background,background,26.0,,background,0.0,26.0
618,61Le2IPCp6E,,cutting,9.0,,cutting,26.0,35.0
619,61Le2IPCp6E,,,3.0,,background,35.0,38.0
620,61Le2IPCp6E,cutting,cutting,37.0,,cutting,38.0,75.0
621,61Le2IPCp6E,background,background,25.0,,background,75.0,100.0
622,61Le2IPCp6E,cutting,background,10.0,cutting,cutting,100.0,110.0
623,61Le2IPCp6E,background,background,20.0,,background,110.0,130.0
624,61Le2IPCp6E,cutting,background,20.0,cutting,cutting,130.0,150.0
625,61Le2IPCp6E,background,background,90.0,,background,150.0,240.0
626,61Le2IPCp6E,suturing,background,13.0,suturing,suturing,240.0,253.0
627,61Le2IPCp6E,tying,tying,7.0,,tying,253.0,260.0
628,61Le2IPCp6E,tying,background,6.0,background,background,260.0,266.0
629,61Le2IPCp6E,suturing,suturing,7.0,,suturing,266.0,273.0
630,61Le2IPCp6E,tying,tying,7.0,,tying,273.0,280.0
631,61Le2IPCp6E,tying,background,8.0,background,background,280.0,288.0
632,61Le2IPCp6E,suturing,suturing,5.0,,suturing,288.0,293.0
633,61Le2IPCp6E,,,6.0,,background,293.0,299.0
634,61Le2IPCp6E,tying,tying,5.0,,tying,299.0,304.0
635,61Le2IPCp6E,tying,background,15.0,background,background,304.0,319.0
636,6idNh90AdtA,background,background,147.0,,background,0.0,147.0
637,6idNh90AdtA,cutting,cutting,10.0,,cutting,147.0,157.0
638,6idNh90AdtA,background,background,10.0,,background,157.0,167.0
639,6idNh90AdtA,cutting,cutting,15.0,,cutting,167.0,182.0
640,6idNh90AdtA,,,4.0,,background,182.0,186.0
641,6idNh90AdtA,cutting,background,5.0,cutting,cutting,186.0,191.0
642,6idNh90AdtA,suturing,background,10.0,suturing,suturing,191.0,201.0
643,6idNh90AdtA,cutting,background,30.0,cutting,cutting,201.0,231.0
644,6idNh90AdtA,suturing,background,5.0,suturing,suturing,231.0,236.0
645,6idNh90AdtA,,,3.0,,background,236.0,239.0
646,6idNh90AdtA,suturing,suturing,5.0,,suturing,239.0,244.0
647,6idNh90AdtA,,,3.0,,background,244.0,247.0
648,6idNh90AdtA,,suturing,4.0,,suturing,247.0,251.0
649,6idNh90AdtA,suturing,background,10.0,tying,tying,251.0,261.0
650,6idNh90AdtA,,suturing,8.0,,suturing,261.0,269.0
651,6idNh90AdtA,background,background,38.0,,background,269.0,307.0
652,6idNh90AdtA,cutting,cutting,5.0,,cutting,307.0,312.0
653,6idNh90AdtA,,,4.0,,background,312.0,316.0
654,6idNh90AdtA,,cutting,14.0,,cutting,316.0,330.0
655,6idNh90AdtA,suturing,suturing,5.0,,suturing,330.0,335.0
656,6idNh90AdtA,,,3.0,,background,335.0,338.0
657,6idNh90AdtA,suturing,background,5.0,suturing,suturing,338.0,343.0
658,6idNh90AdtA,background,background,30.0,,background,343.0,373.0
659,6idNh90AdtA,cutting,background,47.0,cutting,cutting,373.0,420.0
660,6idNh90AdtA,suturing,background,5.0,abstain,abstain,420.0,425.0
661,6idNh90AdtA,cutting,background,5.0,cutting,cutting,425.0,430.0
662,6idNh90AdtA,background,background,10.0,,background,430.0,440.0
663,6idNh90AdtA,cutting,background,5.0,cutting,cutting,440.0,445.0
664,6idNh90AdtA,,,4.0,,background,445.0,449.0
665,6idNh90AdtA,,cutting,14.0,,cutting,449.0,463.0
666,6idNh90AdtA,background,background,10.0,,background,463.0,473.0
667,6idNh90AdtA,suturing,background,15.0,suturing,suturing,473.0,488.0
668,6idNh90AdtA,background,background,5.0,,background,488.0,493.0
669,6idNh90AdtA,tying,background,5.0,tying,tying,493.0,498.0
670,6idNh90AdtA,suturing,background,12.0,suturing,suturing,498.0,510.0
671,6idNh90AdtA,tying,tying,5.0,,tying,510.0,515.0
672,6idNh90AdtA,,,4.0,,background,515.0,519.0
673,6idNh90AdtA,tying,background,15.0,tying,tying,519.0,534.0
674,6idNh90AdtA,background,background,25.0,,background,534.0,559.0
675,6ywlQxRzZGw,background,background,55.0,,background,0.0,55.0
676,6ywlQxRzZGw,cutting,background,10.0,cutting,cutting,55.0,65.0
677,6ywlQxRzZGw,background,background,25.0,,background,65.0,90.0
678,6ywlQxRzZGw,suturing,background,16.0,suturing,suturing,90.0,106.0
679,6ywlQxRzZGw,,,4.0,,background,106.0,110.0
680,6ywlQxRzZGw,tying,background,5.0,tying,tying,110.0,115.0
681,6ywlQxRzZGw,cutting,background,10.0,cutting,cutting,115.0,125.0
682,6ywlQxRzZGw,background,background,40.0,,background,125.0,165.0
683,7Ku5P3nL8TA,cutting,background,30.0,cutting,cutting,0.0,30.0
684,7Ku5P3nL8TA,,,3.0,,background,30.0,33.0
685,7Ku5P3nL8TA,cutting,cutting,233.0,,cutting,33.0,266.0
686,7Ku5P3nL8TA,background,background,30.0,,background,266.0,296.0
687,7RljEDWk4ZU,background,background,95.0,,background,0.0,95.0
688,7RljEDWk4ZU,cutting,background,33.0,cutting,cutting,95.0,128.0
689,7RljEDWk4ZU,,,4.0,,background,128.0,132.0
690,7RljEDWk4ZU,cutting,background,15.0,cutting,cutting,132.0,147.0
691,7RljEDWk4ZU,,,3.0,,background,147.0,150.0
692,7RljEDWk4ZU,cutting,background,10.0,cutting,cutting,150.0,160.0
693,7RljEDWk4ZU,,,3.0,,background,160.0,163.0
694,7RljEDWk4ZU,cutting,cutting,26.0,,cutting,163.0,189.0
695,7RljEDWk4ZU,background,background,65.0,,background,189.0,254.0
696,7RljEDWk4ZU,suturing,background,20.0,suturing,suturing,254.0,274.0
697,7RljEDWk4ZU,tying,background,20.0,tying,tying,274.0,294.0
698,7RljEDWk4ZU,suturing,background,6.0,suturing,suturing,294.0,300.0
699,7RljEDWk4ZU,tying,suturing,11.0,,tying,300.0,311.0
700,7RljEDWk4ZU,suturing,background,5.0,suturing,suturing,311.0,316.0
701,7RljEDWk4ZU,tying,background,5.0,tying,tying,316.0,321.0
702,7YXOJzIrKFM,background,background,142.0,,background,0.0,142.0
703,7YXOJzIrKFM,cutting,cutting,12.0,,cutting,142.0,154.0
704,7YXOJzIrKFM,none,cutting,18.0,,background,154.0,172.0
705,7YXOJzIrKFM,cutting,cutting,15.0,,cutting,172.0,187.0
706,7YXOJzIrKFM,background,background,5.0,,background,187.0,192.0
707,7YXOJzIrKFM,cutting,background,10.0,cutting,cutting,192.0,202.0
708,7YXOJzIrKFM,suturing,background,25.0,suturing,suturing,202.0,227.0
709,7YXOJzIrKFM,cutting,background,35.0,cutting,cutting,227.0,262.0
710,7YXOJzIrKFM,suturing,background,30.0,suturing,suturing,262.0,292.0
711,7YXOJzIrKFM,background,background,5.0,,background,292.0,297.0
712,7YXOJzIrKFM,cutting,background,25.0,cutting,cutting,297.0,322.0
713,7YXOJzIrKFM,suturing,background,15.0,suturing,suturing,322.0,337.0
714,7YXOJzIrKFM,tying,background,5.0,tying,tying,337.0,342.0
715,7YXOJzIrKFM,cutting,background,10.0,cutting,cutting,342.0,352.0
716,7YXOJzIrKFM,background,background,10.0,,background,352.0,362.0
717,7YXOJzIrKFM,tying,background,15.0,tying,tying,362.0,377.0
718,7YXOJzIrKFM,background,background,120.0,,background,377.0,497.0
719,7d19RiHEBjQ,background,background,6.0,,background,0.0,6.0
720,7d19RiHEBjQ,cutting,cutting,16.0,,cutting,6.0,22.0
721,7d19RiHEBjQ,cutting,background,110.0,background,background,22.0,132.0
722,7d19RiHEBjQ,cutting,background,165.0,cutting,cutting,132.0,297.0
723,884CY5zcTr4,background,background,175.0,,background,0.0,175.0
724,884CY5zcTr4,cutting,background,20.0,cutting,cutting,175.0,195.0
725,884CY5zcTr4,cutting,background,180.0,background,background,195.0,375.0
726,884CY5zcTr4,suturing,background,5.0,suturing,suturing,375.0,380.0
727,884CY5zcTr4,background,background,10.0,,background,380.0,390.0
728,884CY5zcTr4,suturing,background,55.0,suturing,suturing,390.0,445.0
729,884CY5zcTr4,tying,background,65.0,tying,tying,445.0,510.0
730,884CY5zcTr4,background,background,220.0,,background,510.0,730.0
731,8CKX0j-OBl8,background,background,480.0,,background,0.0,480.0
732,8CKX0j-OBl8,cutting,background,105.0,cutting,cutting,480.0,585.0
733,8CKX0j-OBl8,background,background,27.0,,background,585.0,612.0
734,8CKX0j-OBl8,suturing,suturing,16.0,,suturing,612.0,628.0
735,8CKX0j-OBl8,tying,background,15.0,tying,tying,628.0,643.0
736,8CKX0j-OBl8,,,4.0,,background,643.0,647.0
737,8CKX0j-OBl8,cutting,background,40.0,cutting,cutting,647.0,687.0
738,8CKX0j-OBl8,,,3.0,,background,687.0,690.0
739,8CKX0j-OBl8,cutting,background,120.0,cutting,cutting,690.0,810.0
740,8CKX0j-OBl8,background,background,5.0,,background,810.0,815.0
741,8CKX0j-OBl8,cutting,background,16.0,cutting,cutting,815.0,831.0
742,8CKX0j-OBl8,background,background,130.0,,background,831.0,961.0
743,8CKX0j-OBl8,suturing,background,35.0,suturing,suturing,961.0,996.0
744,8CKX0j-OBl8,,,4.0,,background,996.0,1000.0
745,8CKX0j-OBl8,tying,tying,10.0,,tying,1000.0,1010.0
746,8CKX0j-OBl8,background,background,145.0,,background,1010.0,1155.0
