,video_id,labeler_2,labeler_1,start_seconds,end_seconds,duration,start_frame,end_frame
407,0FHE1jSN3w0,background,background,1086.0,1091.0,5,16290,16365
408,0FHE1jSN3w0,background,background,1091.0,1096.0,5,16365,16440
409,0FHE1jSN3w0,background,background,1096.0,1101.0,5,16440,16515
410,0FHE1jSN3w0,background,background,1101.0,1106.0,5,16515,16590
411,0FHE1jSN3w0,background,background,1106.0,1111.0,5,16590,16665
412,0FHE1jSN3w0,background,background,1111.0,1116.0,5,16665,16740
413,0FHE1jSN3w0,background,background,1116.0,1121.0,5,16740,16815
414,0FHE1jSN3w0,background,background,1121.0,1126.0,5,16815,16890
415,0FHE1jSN3w0,background,background,1126.0,1131.0,5,16890,16965
416,0FHE1jSN3w0,background,background,1131.0,1136.0,5,16965,17040
417,0FHE1jSN3w0,background,background,1136.0,1141.0,5,17040,17115
418,0FHE1jSN3w0,background,background,1141.0,1146.0,5,17115,17190
419,0FHE1jSN3w0,background,background,1146.0,1151.0,5,17190,17265
420,0FHE1jSN3w0,background,background,1151.0,1156.0,5,17265,17340
421,0FHE1jSN3w0,background,background,1156.0,1161.0,5,17340,17415
422,0FHE1jSN3w0,background,background,1161.0,1166.0,5,17415,17490
423,0FHE1jSN3w0,background,background,1166.0,1171.0,5,17490,17565
424,0FHE1jSN3w0,background,background,1171.0,1176.0,5,17565,17640
425,0FHE1jSN3w0,background,background,1176.0,1181.0,5,17640,17715
426,0FHE1jSN3w0,background,background,1181.0,1186.0,5,17715,17790
427,0FHE1jSN3w0,background,background,1186.0,1191.0,5,17790,17865
428,0FHE1jSN3w0,background,background,1191.0,1196.0,5,17865,17940
429,0FHE1jSN3w0,background,background,1196.0,1201.0,5,17940,18015
430,0FHE1jSN3w0,background,background,1201.0,1206.0,5,18015,18090
431,0FHE1jSN3w0,background,background,1206.0,1211.0,5,18090,18165
432,0FHE1jSN3w0,background,background,1211.0,1216.0,5,18165,18240
433,0FHE1jSN3w0,background,background,1216.0,1221.0,5,18240,18315
434,0FHE1jSN3w0,background,background,1221.0,1226.0,5,18315,18390
435,0FHE1jSN3w0,background,background,1226.0,1231.0,5,18390,18465
436,0FHE1jSN3w0,background,background,1231.0,1236.0,5,18465,18540
437,0FHE1jSN3w0,background,background,1236.0,1241.0,5,18540,18615
438,0FHE1jSN3w0,suturing,suturing,1242.0,1247.0,5,18630,18705
439,0FHE1jSN3w0,suturing,suturing,1247.0,1252.0,5,18705,18780
440,0FHE1jSN3w0,tying,suturing,1254.0,1259.0,5,18810,18885
441,0FHE1jSN3w0,suturing,suturing,1260.0,1265.0,5,18900,18975
442,0FHE1jSN3w0,suturing,suturing,1265.0,1270.0,5,18975,19050
443,0FHE1jSN3w0,suturing,suturing,1270.0,1275.0,5,19050,19125
444,0FHE1jSN3w0,suturing,suturing,1275.0,1280.0,5,19125,19200
445,0FHE1jSN3w0,suturing,suturing,1280.0,1285.0,5,19200,19275
446,0FHE1jSN3w0,suturing,suturing,1285.0,1290.0,5,19275,19350
447,0FHE1jSN3w0,suturing,suturing,1290.0,1295.0,5,19350,19425
448,0FHE1jSN3w0,suturing,suturing,1295.0,1300.0,5,19425,19500
449,0FHE1jSN3w0,suturing,suturing,1300.0,1305.0,5,19500,19575
450,0FHE1jSN3w0,suturing,suturing,1305.0,1310.0,5,19575,19650
451,0FHE1jSN3w0,suturing,suturing,1310.0,1315.0,5,19650,19725
452,0FHE1jSN3w0,suturing,suturing,1315.0,1320.0,5,19725,19800
453,0FHE1jSN3w0,suturing,suturing,1320.0,1325.0,5,19800,19875
454,0FHE1jSN3w0,suturing,suturing,1325.0,1330.0,5,19875,19950
455,0FHE1jSN3w0,suturing,suturing,1330.0,1335.0,5,19950,20025
456,0FHE1jSN3w0,suturing,suturing,1335.0,1340.0,5,20025,20100
457,0FHE1jSN3w0,suturing,suturing,1340.0,1345.0,5,20100,20175
458,0FHE1jSN3w0,background,background,1346.0,1351.0,5,20190,20265
459,0FHE1jSN3w0,background,background,1351.0,1356.0,5,20265,20340
460,0FHE1jSN3w0,background,background,1356.0,1361.0,5,20340,20415
461,0FHE1jSN3w0,background,background,1361.0,1366.0,5,20415,20490
462,0FHE1jSN3w0,background,background,1366.0,1371.0,5,20490,20565
463,0FHE1jSN3w0,suturing,suturing,1374.0,1379.0,5,20610,20685
464,0FHE1jSN3w0,suturing,suturing,1379.0,1384.0,5,20685,20760
465,0FHE1jSN3w0,suturing,suturing,1390.0,1395.0,5,20850,20925
466,0FHE1jSN3w0,suturing,suturing,1395.0,1400.0,5,20925,21000
467,0FHE1jSN3w0,suturing,suturing,1400.0,1405.0,5,21000,21075
468,0FHE1jSN3w0,suturing,suturing,1405.0,1410.0,5,21075,21150
469,0FHE1jSN3w0,suturing,suturing,1410.0,1415.0,5,21150,21225
470,0FHE1jSN3w0,suturing,suturing,1415.0,1420.0,5,21225,21300
471,0FHE1jSN3w0,suturing,suturing,1420.0,1425.0,5,21300,21375
472,0FHE1jSN3w0,suturing,suturing,1425.0,1430.0,5,21375,21450
473,0FHE1jSN3w0,suturing,suturing,1430.0,1435.0,5,21450,21525
474,0FHE1jSN3w0,suturing,suturing,1435.0,1440.0,5,21525,21600
475,0FHE1jSN3w0,suturing,suturing,1440.0,1445.0,5,21600,21675
476,0FHE1jSN3w0,suturing,suturing,1445.0,1450.0,5,21675,21750
477,0FHE1jSN3w0,suturing,suturing,1450.0,1455.0,5,21750,21825
478,0FHE1jSN3w0,background,background,1459.0,1464.0,5,21885,21960
479,0FHE1jSN3w0,background,background,1464.0,1469.0,5,21960,22035
480,0VMxXsqmxYg,background,background,0.0,5.0,5,0,75
481,0VMxXsqmxYg,background,background,5.0,10.0,5,75,150
482,0VMxXsqmxYg,background,background,10.0,15.0,5,150,225
483,0VMxXsqmxYg,background,background,15.0,20.0,5,225,300
484,0VMxXsqmxYg,background,background,20.0,25.0,5,300,375
485,0VMxXsqmxYg,background,background,25.0,30.0,5,375,450
486,0VMxXsqmxYg,background,background,30.0,35.0,5,450,525
487,0VMxXsqmxYg,background,background,35.0,40.0,5,525,600
488,0VMxXsqmxYg,cutting,cutting,43.0,48.0,5,645,720
489,0VMxXsqmxYg,cutting,cutting,48.0,53.0,5,720,795
490,0VMxXsqmxYg,background,background,56.0,61.0,5,840,915
491,0VMxXsqmxYg,cutting,cutting,61.0,66.0,5,915,990
492,0VMxXsqmxYg,cutting,cutting,66.0,71.0,5,990,1065
493,0VMxXsqmxYg,cutting,cutting,71.0,76.0,5,1065,1140
494,0VMxXsqmxYg,cutting,cutting,76.0,81.0,5,1140,1215
495,0VMxXsqmxYg,background,background,85.0,90.0,5,1275,1350
496,0oxhRpSq850,background,background,0.0,5.0,5,0,75
497,0oxhRpSq850,background,background,5.0,10.0,5,75,150
498,0oxhRpSq850,background,background,10.0,15.0,5,150,225
499,0oxhRpSq850,cutting,cutting,16.0,21.0,5,240,315
500,0oxhRpSq850,background,background,24.0,29.0,5,360,435
501,0oxhRpSq850,background,background,29.0,34.0,5,435,510
502,0oxhRpSq850,background,background,34.0,39.0,5,510,585
503,0oxhRpSq850,background,background,39.0,44.0,5,585,660
504,0oxhRpSq850,background,background,44.0,49.0,5,660,735
505,0oxhRpSq850,background,background,49.0,54.0,5,735,810
506,0oxhRpSq850,background,background,54.0,59.0,5,810,885
507,0oxhRpSq850,cutting,cutting,60.0,65.0,5,900,975
508,0oxhRpSq850,cutting,cutting,65.0,70.0,5,975,1050
509,0oxhRpSq850,background,background,70.0,75.0,5,1050,1125
510,0oxhRpSq850,background,background,75.0,80.0,5,1125,1200
511,0oxhRpSq850,background,background,80.0,85.0,5,1200,1275
512,0oxhRpSq850,background,background,85.0,90.0,5,1275,1350
513,0oxhRpSq850,background,background,90.0,95.0,5,1350,1425
514,0oxhRpSq850,cutting,cutting,98.0,103.0,5,1470,1545
515,0oxhRpSq850,cutting,cutting,103.0,108.0,5,1545,1620
516,0oxhRpSq850,cutting,cutting,108.0,113.0,5,1620,1695
517,0oxhRpSq850,background,background,114.0,119.0,5,1710,1785
518,0oxhRpSq850,background,background,119.0,124.0,5,1785,1860
519,0oxhRpSq850,background,background,124.0,129.0,5,1860,1935
520,0oxhRpSq850,background,background,129.0,134.0,5,1935,2010
521,0oxhRpSq850,background,background,134.0,139.0,5,2010,2085
522,0oxhRpSq850,background,background,139.0,144.0,5,2085,2160
523,0oxhRpSq850,background,background,144.0,149.0,5,2160,2235
524,0oxhRpSq850,background,background,149.0,154.0,5,2235,2310
525,0oxhRpSq850,cutting,cutting,158.0,163.0,5,2370,2445
526,0oxhRpSq850,cutting,cutting,163.0,168.0,5,2445,2520
527,0oxhRpSq850,background,background,169.0,174.0,5,2535,2610
528,0oxhRpSq850,background,background,174.0,179.0,5,2610,2685
529,0oxhRpSq850,background,background,179.0,184.0,5,2685,2760
530,0oxhRpSq850,background,background,184.0,189.0,5,2760,2835
531,0oxhRpSq850,background,background,189.0,194.0,5,2835,2910
532,0oxhRpSq850,suturing,suturing,198.0,203.0,5,2970,3045
533,0oxhRpSq850,suturing,suturing,203.0,208.0,5,3045,3120
534,0oxhRpSq850,suturing,suturing,208.0,213.0,5,3120,3195
535,0oxhRpSq850,suturing,suturing,213.0,218.0,5,3195,3270
536,0oxhRpSq850,suturing,suturing,218.0,223.0,5,3270,3345
537,0oxhRpSq850,suturing,suturing,223.0,228.0,5,3345,3420
538,0oxhRpSq850,suturing,suturing,228.0,233.0,5,3420,3495
539,0oxhRpSq850,background,background,236.0,241.0,5,3540,3615
540,0oxhRpSq850,background,background,241.0,246.0,5,3615,3690
541,0oxhRpSq850,background,background,246.0,251.0,5,3690,3765
542,0oxhRpSq850,background,background,251.0,256.0,5,3765,3840
543,0oxhRpSq850,background,background,256.0,261.0,5,3840,3915
544,0oxhRpSq850,background,background,261.0,266.0,5,3915,3990
545,0oxhRpSq850,background,background,266.0,271.0,5,3990,4065
546,0oxhRpSq850,background,background,271.0,276.0,5,4065,4140
547,0oxhRpSq850,background,background,276.0,281.0,5,4140,4215
548,0oxhRpSq850,background,background,281.0,286.0,5,4215,4290
549,0oxhRpSq850,background,background,286.0,291.0,5,4290,4365
550,0oxhRpSq850,background,background,291.0,296.0,5,4365,4440
551,0oxhRpSq850,background,background,296.0,301.0,5,4440,4515
552,0sN_jPLnyIE,background,background,0.0,5.0,5,0,75
553,0sN_jPLnyIE,background,background,5.0,10.0,5,75,150
554,0sN_jPLnyIE,background,background,10.0,15.0,5,150,225
555,0sN_jPLnyIE,background,background,15.0,20.0,5,225,300
556,0sN_jPLnyIE,background,background,20.0,25.0,5,300,375
557,0sN_jPLnyIE,background,background,25.0,30.0,5,375,450
558,0sN_jPLnyIE,background,background,30.0,35.0,5,450,525
559,0sN_jPLnyIE,background,background,35.0,40.0,5,525,600
560,0sN_jPLnyIE,background,background,40.0,45.0,5,600,675
561,0sN_jPLnyIE,background,background,45.0,50.0,5,675,750
562,0sN_jPLnyIE,cutting,cutting,50.0,55.0,5,750,825
563,0sN_jPLnyIE,cutting,cutting,55.0,60.0,5,825,900
564,0sN_jPLnyIE,cutting,cutting,60.0,65.0,5,900,975
565,0sN_jPLnyIE,cutting,cutting,65.0,70.0,5,975,1050
566,0sN_jPLnyIE,background,background,72.0,77.0,5,1080,1155
567,0sN_jPLnyIE,cutting,cutting,79.0,84.0,5,1185,1260
568,0sN_jPLnyIE,cutting,cutting,84.0,89.0,5,1260,1335
569,0sN_jPLnyIE,cutting,cutting,89.0,94.0,5,1335,1410
570,0sN_jPLnyIE,cutting,cutting,94.0,99.0,5,1410,1485
571,0sN_jPLnyIE,cutting,cutting,99.0,104.0,5,1485,1560
572,0sN_jPLnyIE,cutting,cutting,104.0,109.0,5,1560,1635
573,0sN_jPLnyIE,cutting,cutting,109.0,114.0,5,1635,1710
574,0sN_jPLnyIE,background,background,118.0,123.0,5,1770,1845
575,0sN_jPLnyIE,background,background,123.0,128.0,5,1845,1920
576,0sN_jPLnyIE,background,background,128.0,133.0,5,1920,1995
577,0sN_jPLnyIE,background,background,133.0,138.0,5,1995,2070
578,0sN_jPLnyIE,background,background,138.0,143.0,5,2070,2145
579,1AwmGrnk-Qs,background,background,0.0,5.0,5,0,75
580,1AwmGrnk-Qs,background,background,5.0,10.0,5,75,150
581,1AwmGrnk-Qs,background,background,10.0,15.0,5,150,225
582,1AwmGrnk-Qs,background,background,15.0,20.0,5,225,300
583,1AwmGrnk-Qs,background,background,20.0,25.0,5,300,375
584,1AwmGrnk-Qs,background,background,25.0,30.0,5,375,450
585,1AwmGrnk-Qs,background,background,30.0,35.0,5,450,525
586,1AwmGrnk-Qs,background,background,35.0,40.0,5,525,600
587,1AwmGrnk-Qs,background,background,40.0,45.0,5,600,675
588,1AwmGrnk-Qs,background,background,45.0,50.0,5,675,750
589,1AwmGrnk-Qs,background,background,50.0,55.0,5,750,825
590,1AwmGrnk-Qs,background,background,55.0,60.0,5,825,900
591,1AwmGrnk-Qs,background,background,60.0,65.0,5,900,975
592,1AwmGrnk-Qs,background,background,65.0,70.0,5,975,1050
593,1AwmGrnk-Qs,background,background,70.0,75.0,5,1050,1125
594,1AwmGrnk-Qs,background,background,75.0,80.0,5,1125,1200
595,1AwmGrnk-Qs,background,background,80.0,85.0,5,1200,1275
596,1AwmGrnk-Qs,background,background,85.0,90.0,5,1275,1350
597,1AwmGrnk-Qs,background,background,90.0,95.0,5,1350,1425
598,1AwmGrnk-Qs,background,background,95.0,100.0,5,1425,1500
599,1AwmGrnk-Qs,background,background,100.0,105.0,5,1500,1575
600,1AwmGrnk-Qs,background,background,105.0,110.0,5,1575,1650
601,1AwmGrnk-Qs,cutting,cutting,113.0,118.0,5,1695,1770
602,1AwmGrnk-Qs,cutting,cutting,118.0,123.0,5,1770,1845
603,1AwmGrnk-Qs,cutting,cutting,123.0,128.0,5,1845,1920
604,1AwmGrnk-Qs,cutting,cutting,128.0,133.0,5,1920,1995
605,1AwmGrnk-Qs,cutting,cutting,133.0,138.0,5,1995,2070
606,1AwmGrnk-Qs,cutting,cutting,138.0,143.0,5,2070,2145
607,1AwmGrnk-Qs,background,background,145.0,150.0,5,2175,2250
608,1AwmGrnk-Qs,cutting,cutting,151.0,156.0,5,2265,2340
609,1AwmGrnk-Qs,cutting,cutting,156.0,161.0,5,2340,2415
610,1AwmGrnk-Qs,background,background,161.0,166.0,5,2415,2490
611,1AwmGrnk-Qs,background,background,166.0,171.0,5,2490,2565
612,1AwmGrnk-Qs,background,background,171.0,176.0,5,2565,2640
613,1AwmGrnk-Qs,background,background,176.0,181.0,5,2640,2715
614,1AwmGrnk-Qs,cutting,cutting,183.0,188.0,5,2745,2820
615,1AwmGrnk-Qs,background,background,188.0,193.0,5,2820,2895
616,1AwmGrnk-Qs,cutting,cutting,194.0,199.0,5,2910,2985
617,1AwmGrnk-Qs,cutting,cutting,199.0,204.0,5,2985,3060
618,1AwmGrnk-Qs,cutting,cutting,204.0,209.0,5,3060,3135
619,1AwmGrnk-Qs,cutting,cutting,209.0,214.0,5,3135,3210
620,1AwmGrnk-Qs,background,background,215.0,220.0,5,3225,3300
621,1AwmGrnk-Qs,background,background,220.0,225.0,5,3300,3375
622,1AwmGrnk-Qs,background,background,225.0,230.0,5,3375,3450
623,1AwmGrnk-Qs,background,background,230.0,235.0,5,3450,3525
624,1AwmGrnk-Qs,background,background,235.0,240.0,5,3525,3600
625,1AwmGrnk-Qs,background,background,240.0,245.0,5,3600,3675
626,1AwmGrnk-Qs,background,background,245.0,250.0,5,3675,3750
627,1AwmGrnk-Qs,background,background,250.0,255.0,5,3750,3825
628,1AwmGrnk-Qs,background,background,255.0,260.0,5,3825,3900
629,1AwmGrnk-Qs,background,background,260.0,265.0,5,3900,3975
630,1AwmGrnk-Qs,background,background,265.0,270.0,5,3975,4050
631,1AwmGrnk-Qs,background,background,270.0,275.0,5,4050,4125
632,1AwmGrnk-Qs,background,background,275.0,280.0,5,4125,4200
633,1AwmGrnk-Qs,background,background,280.0,285.0,5,4200,4275
634,1AwmGrnk-Qs,background,background,285.0,290.0,5,4275,4350
635,1AwmGrnk-Qs,background,background,290.0,295.0,5,4350,4425
636,1AwmGrnk-Qs,background,background,295.0,300.0,5,4425,4500
637,1AwmGrnk-Qs,background,background,300.0,305.0,5,4500,4575
638,1AwmGrnk-Qs,background,background,305.0,310.0,5,4575,4650
639,1AwmGrnk-Qs,background,background,310.0,315.0,5,4650,4725
640,1AwmGrnk-Qs,background,background,315.0,320.0,5,4725,4800
641,1AwmGrnk-Qs,background,background,320.0,325.0,5,4800,4875
642,1AwmGrnk-Qs,background,background,325.0,330.0,5,4875,4950
643,1AwmGrnk-Qs,background,background,330.0,335.0,5,4950,5025
644,1AwmGrnk-Qs,background,background,335.0,340.0,5,5025,5100
645,1AwmGrnk-Qs,background,background,340.0,345.0,5,5100,5175
646,1AwmGrnk-Qs,background,background,345.0,350.0,5,5175,5250
647,1AwmGrnk-Qs,background,background,350.0,355.0,5,5250,5325
648,1AwmGrnk-Qs,background,background,355.0,360.0,5,5325,5400
649,1AwmGrnk-Qs,background,background,360.0,365.0,5,5400,5475
650,1AwmGrnk-Qs,cutting,cutting,365.0,370.0,5,5475,5550
651,1AwmGrnk-Qs,cutting,cutting,370.0,375.0,5,5550,5625
652,1AwmGrnk-Qs,cutting,cutting,375.0,380.0,5,5625,5700
653,1AwmGrnk-Qs,cutting,cutting,380.0,385.0,5,5700,5775
654,1AwmGrnk-Qs,cutting,cutting,385.0,390.0,5,5775,5850
655,1AwmGrnk-Qs,cutting,cutting,390.0,395.0,5,5850,5925
656,1AwmGrnk-Qs,cutting,cutting,395.0,400.0,5,5925,6000
657,1AwmGrnk-Qs,cutting,cutting,400.0,405.0,5,6000,6075
658,1AwmGrnk-Qs,cutting,cutting,405.0,410.0,5,6075,6150
659,1AwmGrnk-Qs,cutting,cutting,410.0,415.0,5,6150,6225
660,1AwmGrnk-Qs,cutting,cutting,415.0,420.0,5,6225,6300
661,1AwmGrnk-Qs,cutting,cutting,420.0,425.0,5,6300,6375
662,1AwmGrnk-Qs,background,background,429.0,434.0,5,6435,6510
663,1AwmGrnk-Qs,background,background,434.0,439.0,5,6510,6585
664,1AwmGrnk-Qs,background,background,439.0,444.0,5,6585,6660
665,1AwmGrnk-Qs,background,background,444.0,449.0,5,6660,6735
666,1AwmGrnk-Qs,background,background,449.0,454.0,5,6735,6810
667,1AwmGrnk-Qs,background,background,454.0,459.0,5,6810,6885
668,1AwmGrnk-Qs,background,background,459.0,464.0,5,6885,6960
669,1AwmGrnk-Qs,background,background,464.0,469.0,5,6960,7035
670,1AwmGrnk-Qs,background,background,469.0,474.0,5,7035,7110
671,1AwmGrnk-Qs,background,background,474.0,479.0,5,7110,7185
672,1AwmGrnk-Qs,background,background,479.0,484.0,5,7185,7260
673,1AwmGrnk-Qs,background,background,484.0,489.0,5,7260,7335
674,1AwmGrnk-Qs,background,background,489.0,494.0,5,7335,7410
675,1AwmGrnk-Qs,background,background,494.0,499.0,5,7410,7485
676,1AwmGrnk-Qs,background,background,499.0,504.0,5,7485,7560
677,1AwmGrnk-Qs,background,background,504.0,509.0,5,7560,7635
678,1EBmECJP-Vk,background,background,0.0,5.0,5,0,75
679,1EBmECJP-Vk,cutting,cutting,6.0,11.0,5,90,165
680,1EBmECJP-Vk,cutting,cutting,11.0,16.0,5,165,240
681,1EBmECJP-Vk,cutting,cutting,16.0,21.0,5,240,315
682,1EBmECJP-Vk,background,background,24.0,29.0,5,360,435
683,1EBmECJP-Vk,background,background,29.0,34.0,5,435,510
684,1EBmECJP-Vk,background,background,34.0,39.0,5,510,585
685,1EBmECJP-Vk,background,background,39.0,44.0,5,585,660
686,1EBmECJP-Vk,background,background,44.0,49.0,5,660,735
687,1EBmECJP-Vk,background,background,49.0,54.0,5,735,810
688,1EBmECJP-Vk,background,background,54.0,59.0,5,810,885
689,1EBmECJP-Vk,background,background,59.0,64.0,5,885,960
690,1EBmECJP-Vk,background,background,64.0,69.0,5,960,1035
691,1EBmECJP-Vk,background,background,69.0,74.0,5,1035,1110
692,1EBmECJP-Vk,background,background,74.0,79.0,5,1110,1185
693,1EBmECJP-Vk,background,background,79.0,84.0,5,1185,1260
694,1EBmECJP-Vk,background,background,84.0,89.0,5,1260,1335
695,1EBmECJP-Vk,background,background,89.0,94.0,5,1335,1410
696,1EBmECJP-Vk,background,background,94.0,99.0,5,1410,1485
697,1EBmECJP-Vk,background,background,99.0,104.0,5,1485,1560
698,1EBmECJP-Vk,background,background,104.0,109.0,5,1560,1635
699,1EBmECJP-Vk,background,background,109.0,114.0,5,1635,1710
700,1EBmECJP-Vk,background,background,114.0,119.0,5,1710,1785
701,1EBmECJP-Vk,background,background,119.0,124.0,5,1785,1860
702,1EBmECJP-Vk,background,background,124.0,129.0,5,1860,1935
703,1EBmECJP-Vk,background,background,129.0,134.0,5,1935,2010
704,1EBmECJP-Vk,background,background,134.0,139.0,5,2010,2085
705,1EBmECJP-Vk,background,background,139.0,144.0,5,2085,2160
706,1EBmECJP-Vk,background,background,144.0,149.0,5,2160,2235
707,1EBmECJP-Vk,background,background,149.0,154.0,5,2235,2310
708,1EBmECJP-Vk,background,background,154.0,159.0,5,2310,2385
709,1EBmECJP-Vk,background,background,159.0,164.0,5,2385,2460
710,1EBmECJP-Vk,background,background,164.0,169.0,5,2460,2535
711,1EBmECJP-Vk,background,background,169.0,174.0,5,2535,2610
712,1EBmECJP-Vk,background,background,174.0,179.0,5,2610,2685
713,1EBmECJP-Vk,background,background,179.0,184.0,5,2685,2760
714,1EBmECJP-Vk,background,background,184.0,189.0,5,2760,2835
715,1EBmECJP-Vk,cutting,cutting,191.0,196.0,5,2865,2940
716,1EBmECJP-Vk,cutting,cutting,196.0,201.0,5,2940,3015
717,1EBmECJP-Vk,background,background,203.0,208.0,5,3045,3120
718,1EBmECJP-Vk,background,background,208.0,213.0,5,3120,3195
719,1EBmECJP-Vk,background,background,213.0,218.0,5,3195,3270
720,1EBmECJP-Vk,background,background,218.0,223.0,5,3270,3345
721,1EBmECJP-Vk,background,background,224.0,229.0,5,3360,3435
722,1EBmECJP-Vk,background,background,229.0,234.0,5,3435,3510
723,1EBmECJP-Vk,background,background,234.0,239.0,5,3510,3585
724,1EBmECJP-Vk,background,background,239.0,244.0,5,3585,3660
725,1EBmECJP-Vk,cutting,cutting,248.0,253.0,5,3720,3795
726,1EBmECJP-Vk,cutting,cutting,253.0,258.0,5,3795,3870
727,1EBmECJP-Vk,cutting,cutting,258.0,263.0,5,3870,3945
728,1EBmECJP-Vk,cutting,cutting,263.0,268.0,5,3945,4020
729,1EBmECJP-Vk,cutting,cutting,268.0,273.0,5,4020,4095
730,1EBmECJP-Vk,cutting,cutting,273.0,278.0,5,4095,4170
731,1EBmECJP-Vk,cutting,cutting,278.0,283.0,5,4170,4245
732,1EBmECJP-Vk,cutting,cutting,283.0,288.0,5,4245,4320
733,1EBmECJP-Vk,cutting,cutting,288.0,293.0,5,4320,4395
734,1EBmECJP-Vk,cutting,cutting,293.0,298.0,5,4395,4470
735,1EBmECJP-Vk,background,background,299.0,304.0,5,4485,4560
736,1EBmECJP-Vk,background,background,304.0,309.0,5,4560,4635
737,1PwQrgU2Lic,background,background,0.0,5.0,5,0,75
738,1PwQrgU2Lic,background,background,5.0,10.0,5,75,150
739,1PwQrgU2Lic,background,background,10.0,15.0,5,150,225
740,1PwQrgU2Lic,background,background,15.0,20.0,5,225,300
741,1PwQrgU2Lic,background,background,20.0,25.0,5,300,375
742,1PwQrgU2Lic,background,background,25.0,30.0,5,375,450
743,1PwQrgU2Lic,background,background,30.0,35.0,5,450,525
